4.6, 16.0846
5.2, 22.8001
6.4, 14.2041
5.8, 9.20156
6, 17.0999
6.9, 10.8001
5.6, 18.4996
6.2, 13.3999
5.7, 6.40169
5.8, 11.201
7.1, 27.5
6.2, 38.8
5.8, 9.79939
5.6, 9.39763
5.1, 28.2998
4.6, 26.3
6.3, 36.0951
5.5, 17.7734
5.2, 19.4357
4.5, 19.5996
5.2, 25.3
4, 43.6996
5, 19.393
7.6, 18.1
3.8, 16.9996
6.1, 40.1993
6.7, 11.4023
9.2, 10.8007
5.1, 26.1
6, 47.5007
5.8, 29.9
3.8, 12.2073
4.1, 21.1001
7, 18.1966
5.5, 20.8999
4.7, 21.7953
5.8, 11.0005
6.8, 26.9006
5.6, 15.9987
6.7, 26.8002
7, 22.3018
4.5, 25.1001
4.2, 12.2015
7.3, 30.5993
6.8, 20.1007
6.8, 17.0976
6.7, 20.1004
4.4, 8.30087
5.4, 11.9021
4.9, 35.8
6.3, 14.9023
7.3, 20.0019
7, 31.6004
13.3, 9.09966
5.2, 17.1975
5.2, 12.6996
5.6, 27.6999
6.3, 12.5046
5.3, 33.7999
5, 17.3995
7, 9.89916
4.8, 16.6004
8, 17.4165
6.6, 33.2
5.9, 11.598
5.2, 34.6
5.3, 21.9011
4.5, 16.7015
5.4, 18.3021
6.1, 13.9978
6.1, 15.0007
6, 26.7006
5.8, 8.20194
6.6, 14.4001
5.8, 14.0987
6.2, 27.3999
5, 30.5002
5.4, 24.4001
4.9, 17.8871
6.3, 16.8965
5.8, 8.40038
6.3, 25.1001
6.1, 25.7999
9.3, 36.9004
7.2, 22.7
6.7, 13.6985
3.9, 21.1994
6.8, 19.9002
5.7, 8.19689
5.9, 16.8016
5.3, 13.5045
5.1, 12.5006
5.7, 15.6996
4.8, 26.6002
5.7, 16.0996
5, 7.401
5.5, 7.79659
4.8, 11.4962
5.6, 19.0959
5.2, 14.4068
6.1, 19.4998
6.3, 9.50153
5.2, 16.8974
6.6, 15.6994
4.9, 10.1957
5.4, 14.697
5.7, 21.0994
5.1, 27.6997
6.2, 27.601
5.5, 30.0001
5.7, 22.3292
4.9, 18.3
7.6, 19.4995
4.5, 20.7992
4.5, 18.7978
6.3, 29.1
4.7, 15.4065
4.6, 14.1935
8.7, 15.3999
6.7, 15.1969
6.1, 28.4996
3.8, 16.5224
5.2, 9.49947
4.7, 17.0994
8, 18.7997
6.8, 25.2998
6.3, 14.6032
5.4, 12.997
7.9, 16.8
5.8, 27.4003
4.9, 28.7003
4.2, 27.5988
4.6, 15.1006
7.7, 12.5992
6.2, 17.699
7.4, 17.4931
5.7, 15.5082
5.7, 21.3011
6, 15.0009
6.7, 16.801
5.5, 17.301
6.4, 18.3
6.5, 18.8017
4.5, 15.1002
5.3, 16.0016
7.9, 9.49607
4.9, 32.6998
6.2, 15.6032
4.3, 12.2976
3.8, 31.199
4.8, 11.0015
6, 15.4001
4.4, 12.7984
5.2, 20.1001
5.6, 21.5034
6.1, 10.3993
6.3, 13.8063
5.4, 16.4243
6.9, 17.0992
4.9, 15.8
4.5, 23.9002
6.5, 44.4996
6.7, 24.6005
6.5, 8.40098
5.7, 18.9991
6.4, 12.9979
6.5, 13.7
4.6, 16.199
5.6, 19.6015
6, 23.2999
6.9, 37.2001
6, 23.6013
5.9, 13.0002
8.3, 15.599
9, 12.8004
4.7, 8.99835
6.1, 11.2009
5.7, 20.9999
5.8, 17.5005
3.2, 18.5039
5.8, 17.1997
5.2, 16.3943
5.2, 19.5996
5.8, 22.2
5.1, 19.4992
5.6, 14.6001
5.3, 16.597
4.1, 40.4001
5.6, 20.9992
4, 33.8997
5.9, 11.8001
6.7, 17.9997
5.5, 42.3998
5.9, 17.0006
6.3, 11.6974
3.2, 13.8972
8.6, 16.6039
6, 26.6997
6.1, 39.4
4.8, 27.0013
3.1, 21.1997
5.5, 15.5992
5.7, 49.9002
5.6, 9.39753
4.5, 23.5884
5.7, 18.2001
6.9, 31.3001
4.8, 36.3999
9.5, 27.4985
5.6, 7.69879
5.5, 16.2884
5.3, 20.7
7.3, 18.4007
5.6, 18.899
4, 16.2999
6.8, 23.9006
6, 21.5005
5.4, 17.1003
4.8, 12.801
6.2, 34.2001
6, 19.6012
5.7, 14.8987
4.4, 16.7017
6.1, 24.5009
6.3, 14.2992
6.9, 15.0996
5.4, 21.2947
6.3, 29.3001
4.7, 30.4001
5.7, 48.5
6.3, 12.4007
4.9, 15.5015
5.8, 12.6005
5.8, 36.3
8.3, 21.3255
5.1, 21.6859
6.2, 25.2956
6.1, 13.7965
6.8, 9.99827
6.7, 12.6029
5.5, 18.6063
6.4, 12.8998
4.8, 18.499
5.9, 17.2998
5.7, 18.6007
5.4, 20.9995
4.9, 47.4002
4.9, 11.7991
5.6, 12.5995
6.2, 14.003
3.8, 22.9046
5.4, 20.1002
5.5, 13.4988
9.8, 15.1003
6.4, 25.8998
6.5, 16.7994
7.4, 10.3989
5.9, 18.483
3.8, 16.6003
5.3, 31.8
5.3, 12.503
6.1, 18.6013
4.7, 13.3008
4.7, 24.2
5.4, 11.0988
5.1, 13.0009
5, 18.5003
4.9, 21.3988
5.9, 11.4187
5.8, 17.602
6.3, 18.9004
7.4, 26.2127
5.8, 19.3999
5.9, 11.9994
6.4, 22.1
5.9, 17.6004
8.3, 18.7106
6.3, 26
8.2, 11.5998
5.6, 11.2006
5.8, 39.5004
6.5, 14.2997
5.5, 11.7001
5.3, 31.2972
5.3, 23.2001
5.3, 9.20159
4.3, 9.49861
5.5, 24.0002
6.6, 7.89813
5.7, 18.4015
6.5, 14.0015
6.1, 14.0012
6.4, 20.7046
6.2, 8.99891
6.7, 30.3006
6.5, 30.6001
6.1, 17.8986
4.3, 20.603
6.3, 17.593
5.7, 41.6021
5.4, 12.9041
4.9, 18.1967
6.5, 8.09753
7.8, 18.0002
5.7, 15.4985
3.8, 39.7954
4.7, 13.5003
4, 15.4987
6, 13.2977
5.7, 8.99867
4.8, 16.8019
6, 25.5998
5.1, 13.8004
5.7, 16.2996
5.9, 31.4
7.6, 12.5018
6.1, 17.6999
5.5, 20.3001
6.9, 13.0004
5.6, 7.00443
5.4, 28.2003
5.9, 17.0994
4.8, 22.1004
6.4, 14.4998
5.5, 17.0009
6.6, 16.601
8.2, 17.4991
5.7, 13.2943
6.6, 43.7
6.5, 22.5002
7.8, 12.402
5.2, 9.50133
6.1, 31.0999
7, 21.8985
6.1, 22.5009
6.7, 12.9009
6, 17.9997
4.7, 19.898
5.1, 17.394
5.7, 17.6998
6.2, 30.8006
5.7, 15.0059
4.9, 24.1992
8.2, 14.404
4.8, 19.8028
6, 14.6991
4.8, 31.6999
6.5, 49.3
7.5, 18.8929
7.1, 20.5008
5.7, 16.9024
7.8, 13.0992
5.8, 20.2983
5.9, 13.3
6.3, 34.1003
4.3, 28.1993
5.1, 18.0998
4.6, 20.6996
3.7, 17.1895
5.4, 21.3
5.3, 12.5996
5.5, 12.1995
7.4, 13.8008
5.7, 33.2999
7.6, 23.8997
7.4, 19.9003
6.1, 18.9004
3.4, 10.7901
6.5, 11.3017
5.5, 8.80032
6.5, 19.1047
5.8, 39
6.9, 18.7983
5.9, 14.699
6.7, 12.4027
6.5, 34.7
4, 37.3973
6.5, 19.499
5.5, 18.402
4.2, 17.3001
4.9, 18.0008
4.8, 9.80158
6.4, 13.5014
9.4, 13.7972
4.8, 23.5007
7.3, 15.1002
6, 12.2987
3.9, 19.5067
4, 16.1131
5.9, 14.6992
6.6, 17.2011
7.1, 8.30748
5.9, 14.2006
7.1, 14.2012
6.2, 26.9003
6.6, 20.0011
5.8, 15.3995
5.4, 12.5017
4.5, 14.5969
6.9, 24.3996
8.4, 13.596
7, 20.9999
6, 14.3005
5, 12.9975
7.2, 14.7028
5.4, 17.099
5.3, 12.0976
6.2, 27.2003
4.1, 15.1983
6.1, 13.2008
5.5, 11.8008
5.5, 18.7003
5, 15.3978
6.2, 15.3004
6.1, 12.6994
6.8, 15.501
7.7, 13.8997
5.7, 11.405
5.8, 11.8966
7.5, 11.0965
4.3, 14.5014
6.6, 20.9023
7.1, 13.7989
6.9, 11.4007
5.9, 22.5006
4.3, 12.2948
7.5, 16.5049
5.9, 14.8003
6.5, 22.601
5.4, 13.8004
5.6, 13.9066
4.9, 41.0001
8.2, 22.6999
6.8, 14.3002
5.3, 32.5001
5, 17.3993
5.4, 14.0022
5.5, 17.503
5.1, 18.4017
8.6, 20.4006
4.3, 20.6985
2.5, 32.6989
4.3, 26.3043
6.3, 19.699
6.1, 21.0011
7.6, 27.8
3.9, 27.6969
5.8, 29.7
5.4, 16.9992
4.6, 13.2014
5.2, 18.8004
6.5, 38.7001
8, 11.0983
6.3, 16.9994
9.3, 10.3994
6.7, 14.2001
5.5, 10.1999
8.2, 43.5995
5.8, 14.1009
7.7, 28.6
6, 46.5999
5.6, 22.9225
6.9, 17.1991
5.3, 30.6005
5.9, 11.8994
5.8, 17.0003
6.2, 28.5
5.3, 17.6002
7, 35.9001
5.1, 24.8998
8.2, 12.3988
6.6, 18.8003
6.3, 16.4035
8, 16.399
8.9, 34.1
6.3, 26.1001
5.1, 40.5994
5.1, 24.4021
6.5, 18.1025
7.5, 15.9985
7.1, 9.40024
5.7, 16.3923
5.8, 17.9178
6.7, 11.2998
5.5, 16.8018
6.2, 10.7001
7.3, 39.7
5.8, 29.8003
6, 16.299
4.2, 9.50205
5.8, 13.3018
5.5, 10.5992
6.3, 21.5999
6.4, 12.4009
9.1, 15.5978
5.5, 17.5999
6.9, 14.6988
5.1, 18.3953
6, 13.7008
6.4, 19.9106
4.9, 14.2037
4, 18.0984
5.8, 16.4996
5.8, 14.0012
5.7, 15.5018
5.1, 22.5003
4.8, 19.7999
6.1, 50.5
4.8, 16.1005
6, 35
5.1, 18.2993
5.1, 18.2007
5.3, 16.2085
4.7, 28.1104
5.9, 11.4021
6.6, 40.5
6.8, 42.9
6, 18.8995
5.3, 30.9998
6.8, 12.7038
5.2, 21.8041
5.5, 20.1067
6.8, 19.4953
11.7, 14.8004
6.2, 13.4806
5.2, 10.4978
5.8, 23.5922
4.9, 25.3971
6.3, 18.5006
5, 19.9985
5.9, 14.2007
11, 17.8027
7.1, 8.19867
8.3, 9.1983
4.4, 12.8002
6.5, 52.4
5.8, 21.7928
5.6, 8.39882
5.8, 16.4995
4, 12.3942
6.1, 15.1983
6.4, 23.5985
6.4, 18.6997
4.9, 15.8003
4.9, 18.4024
5.7, 17.5006
5.6, 16.709
4.7, 10.1001
3.9, 28.9995
6.2, 17.9999
6.5, 24.5001
7.4, 17.7995
6.3, 55.8
6.6, 24.3998
6.7, 16.1999
5.2, 49.5999
5.4, 23.5988
5.6, 10.4976
7.6, 36.4
4.1, 25.7005
5.1, 16.0995
6.3, 16.6835
6.9, 17.2998
5.3, 21.6989
7.2, 26.6001
6.3, 19.1011
5.9, 46.3
6.1, 18.8995
6.1, 27.0997
10.4, 16.001
4.7, 40.7006
3.9, 22.2163
7.3, 11.3993
6.7, 17.8904
5.1, 24.6992
6.6, 10.4005
7, 45.0998
4.8, 32.8998
6.8, 26.4
7.2, 6.79788
6.5, 18.0994
6.1, 47.0002
6.6, 12.8968
6.5, 34.1999
7.5, 9.20262
5.4, 13.0016
5.5, 15.9991
5.4, 24.5996
5.8, 31.0002
8.8, 5.69573
9, 13.5
5.5, 20.1094
7, 16.7001
5, 18.1997
6.4, 10.5001
4.4, 17.1996
4.6, 9.79772
5.5, 22.1943
5.7, 10.5032
6.6, 22.3102
5.6, 24.215
6.6, 16.7999
6.5, 20
4.4, 32.0001
6.9, 35.2
8.1, 20.7
3.9, 29.6012
6, 11.2975
4.1, 18.003
4.9, 14.9003
7.5, 18.2001
7.2, 16.4007
4.4, 7.70334
6.9, 32.2993
5.4, 23.9036
6.4, 20.7002
5, 20.8073
5.9, 20.9998
8, 16.9004
6.9, 11.6018
7.6, 12.5012
5.6, 15.2953
4.8, 31.8004
4.4, 14.4068
4.2, 16.0015
6, 24.3007
5.4, 30.9
5.2, 21.0002
5.8, 24.8
6.1, 11.7006
6, 23.6999
3.2, 13.8686
5.7, 36.6
6.7, 32
4.2, 23.2995
5.4, 14.6987
4.3, 14.6939
5.4, 8.2993
5.7, 14.8004
6.9, 24.6779
7.3, 11.4006
7.7, 14.1035
7.7, 29.0005
9, 51.9013
6.7, 58.6
5.7, 44.8
5.6, 26
4.9, 15.4988
3.3, 22.3959
7.8, 16.0875
7.3, 74.3989
6.3, 10.701
4.5, 14.3982
5.3, 15.0006
5.7, 16.8968
6.1, 18.4132
6.6, 27.2001
5.6, 33.1995
5.4, 13.1978
4.1, 42.6001
5.8, 18.3994
5.2, 13.1001
5.3, 8.90148
6.2, 40.1001
6.4, 13.7014
5, 14
5.4, 21.4991
5, 16.8002
5.9, 11.5993
5, 11.1005
5.1, 25.5025
4.6, 16.095
6.2, 18.401
4.9, 18.1947
9.5, 17.9002
4.4, 15.1919
4.2, 23.2999
5.8, 28.3996
6.9, 12.8017
6.5, 21.2999
3.5, 14.5057
6.1, 18.0996
5.7, 15.8985
5.8, 22.5994
6.6, 12.8005
7.7, 17.0953
5, 15.9969
5.1, 28.7981
4.8, 21.8039
5.6, 20.0002
5.4, 16.2989
9.6, 16.7007
1.5, 7.79463
5.8, 12.1946
6.8, 26.9999
6.2, 43.7999
6.3, 31.9
6.7, 41.4
5.3, 19.6014
5.8, 11.8982
7, 11.5992
8.8, 20.5958
6.6, 10.9997
5.9, 12.401
4.3, 14.397
5.7, 12.9986
5.7, 15.1016
8, 17.4027
5.8, 13.1004
5.7, 18.0998
6.3, 20.1984
5.5, 26.8003
4.5, 33.9999
4.6, 23.6995
6.2, 17.9
5.6, 11.2984
5.6, 17.0999
4.5, 17.4902
5.2, 16.4996
7.2, 36.4
6.1, 19.2999
4.9, 18.4001
5.9, 20.3019
4.8, 19.0993
6, 23.6997
10, 14.9996
6, 38.2001
5.8, 27.5004
7.2, 35.1005
5.8, 14.799
5.9, 11.6992
4, 15.5993
5.4, 20.507
6.9, 19.7016
7.5, 21.1999
8.3, 19.6
7, 6.50262
3.9, 16.488
4.8, 10.0041
6.4, 48.2
5.1, 14.5
6.1, 12.7024
6.4, 13.1045
5, 14.9007
5.9, 16.3011
5.2, 11.8029
5.1, 16.7962
6.1, 14.9003
5.7, 20.0018
9.9, 11.9022
7.4, 14.4996
4.6, 12.0015
6.5, 8.80196
5.8, 46.0003
6.1, 15.1989
6.4, 28.4999
3.9, 20.7745
7.1, 26.6007
5.7, 12.987
3, 13.7793
7.4, 21.7004
6.1, 20.1035
4.2, 22.7088
5.7, 20.8997
5.1, 15.1975
4.9, 18.2991
6.7, 15.3986
4.6, 9.49495
5, 15.3976
6.1, 18.0001
5, 11.602
11.4, 20.7992
5.1, 35.9001
5.7, 15.801
6, 18.9
5.2, 20.8005
5.8, 10.3998
7.5, 15.2945
7.3, 10.2991
4.9, 22.6992
6, 16.0994
6.4, 16.5002
5.7, 16.0997
5.3, 11.102
5.3, 14.6016
5.1, 16.5983
5, 29.2006
6.1, 14.6998
5.3, 16.4002
4, 16.6048
3.8, 29.1061
9.3, 18.3995
4, 12.1966
4.7, 11.798
4.8, 9.59712
6, 18.8226
7, 14.5985
5.5, 28.4
5.1, 21.9999
6.2, 26.1004
3.9, 18.3008
4.7, 20.3052
5.9, 18.3014
4.7, 14.2006
7.1, 14.5
4, 38.0015
5.8, 22.9003
6.9, 12.1017
6.5, 14.2006
5.6, 20.4973
5.9, 18.0203
6.8, 20.3154
6.8, 11.3017
6, 16.7991
4.3, 37.6999
7.7, 12.3008
6.6, 22.915
5.4, 14.4031
4.9, 10.5012
6.7, 32.6
4.6, 30.2974
5.4, 30.4003
4.2, 32.7994
6.9, 25.1989
3.6, 26.488
5.7, 10.1992
5.7, 17.5981
5.5, 16.8006
8.3, 17.7968
7, 10.8985
5.7, 18.3009
5.8, 16.3914
7.9, 17.7706
5.5, 24.1992
6.1, 22.1062
4.7, 20.5014
5.7, 15.8956
8.6, 14.5995
5.3, 19.0993
5.2, 10.901
4.9, 16.4
5.2, 13.9998
6.5, 16.8988
7.5, 20.2072
7.3, 13.5003
5.6, 14.0995
6.3, 9.49836
6.1, 19.6003
4.7, 10.8991
7.7, 21.9062
5.2, 14.9879
5.5, 16.6012
5, 11.9986
5.6, 20.6001
5.4, 17.1001
5.9, 12.8025
6.6, 14.7
5.4, 21.4008
5.3, 17.4022
5.8, 12.9001
5.4, 12.1005
6.1, 28.3001
4.8, 7.79701
5.8, 11.601
4.4, 20.0992
5.5, 35.9999
4.9, 15.5009
4.7, 15.5001
6.4, 24.0975
6.8, 11.0957
5.2, 7.19973
5.4, 15.699
6.4, 31.2001
5.1, 16.4981
6.3, 22.1001
5.2, 14.4042
7.6, 19.9003
5.7, 17.0026
6.2, 14.7005
4.6, 14.7909
5.6, 11.0997
6, 20.703
6.3, 20.2003
6.8, 14.8965
5.2, 10.0037
4.9, 11.3026
6.3, 24.6003
5.9, 12.8997
6.1, 33.2001
4.3, 13.5976
4.8, 54.4992
5.3, 17.0957
6.9, 33.9001
6.3, 20.1949
5.9, 17.1009
3.7, 30.0857
6.2, 12.803
8, 13.1999
5.5, 11.7991
4.9, 15.1989
6.9, 22.8003
7.6, 17.0998
5.4, 14.1087
6.2, 16.0004
5.4, 9.40347
5.6, 17.9996
5.5, 15.6943
6.8, 55.0999
8.4, 12.6008
5.8, 24.1051
3.4, 24.1994
6.6, 33.7
5.9, 27.2
5.2, 17.7949
9.5, 18.2
5.9, 24.4999
3.6, 42.2999
4.6, 8.20168
6.3, 22.5002
5.7, 11.3992
4.5, 9.8954
5.4, 16.5956
5, 18.4012
5.5, 26.2997
6.4, 11.5046
4.3, 33.0006
5.4, 22.0005
6.1, 25.7005
5.6, 8.99805
4.9, 15.7014
5.2, 18.296
4.6, 35.5001
6.9, 21.8007
9.7, 22.6089
5.9, 14.0987
7.2, 8.79901
4.9, 9.80166
6.3, 18.61
5.2, 19.6985
4.7, 12.2063
6.8, 20.7997
5.9, 13.4011
5.2, 11.1983
6.4, 15.6002
4, 21.3763
7.8, 35.12
5.1, 9.50226
5.5, 32.6999
7, 10.599
6.8, 15.2921
7.5, 17.7984
7.5, 18.4998
5.1, 15.6048
6.9, 16.8958
7.2, 16.107
4.7, 27.2995
7.7, 28.4
5.5, 17.6976
5.4, 14.9011
5.8, 14.1997
6.8, 9.59602
7, 20.7
5.2, 9.20028
6.6, 17.8003
5.8, 19.8005
5.3, 35.1004
5.5, 15.4983
6.1, 8.8025
5.4, 34.9
5.3, 20.5945
6.9, 26.301
7.6, 17.7058
6, 11.3989
5.1, 12.2032
6.2, 25.6002
5.1, 12.6994
4.7, 19.8285
6, 36.6999
4.4, 23.1003
5.8, 11.3995
5.7, 8.19616
8.7, 19.5933
7.3, 14.0995
3.5, 15.7027
6.3, 16.4009
4.9, 27.6998
5.9, 13.0994
5.5, 14.4003
6, 32.2
7.7, 9.90001
6.6, 45.8
6.3, 39.7001
5.5, 16.6027
5.9, 26.1001
5.9, 19.998
5.4, 19.8005
4.9, 14.8995
5.8, 12.7986
6, 14.3999
6.2, 13.7989
5, 16.0011
5, 11.1999
5.4, 20.5008
4.4, 15.5003
5.3, 15.3982
6.4, 17.2932
4.1, 10.3084
5.5, 11.9997
3.9, 10.4024
6.5, 14.1009
9.7, 15.9
6, 11.3997
3.2, 20.9075
4.7, 14.8998
8.5, 22.6018
6, 14.8014
6.4, 29.5
5.4, 34.9999
5.5, 15.3
6.7, 27.4001
6.2, 42.2392
5.7, 13.7883
5.6, 12.6997
7.4, 17.3983
7.4, 22.5992
9.3, 17.1998
5, 12
7.7, 12.6984
9.1, 8.49925
5.1, 16.209
7.1, 19.0041
6.5, 32.1
6.6, 30.5003
5.2, 24.1001
6.2, 24.7253
5.2, 26.8972
7.5, 10.2
5.9, 14.1992
6.7, 15.7011
5.2, 22.7
5.3, 12.2992
4.4, 17.8987
5.3, 28.8998
6.2, 19.7
6.9, 24.0002
5, 22.7025
5, 9.70122
5.1, 14.8015
6.9, 12
6.8, 11.5991
6.1, 19.9995
6, 59.9999
5.9, 22.6991
5.9, 17.7931
6, 12.1006
6.6, 15.4009
5.7, 23.5989
7, 36.3
6.4, 10.0903
3.8, 27.9944
4.9, 10.9011
7, 31.9975
5.4, 27.4996
5.5, 18.195
7.8, 12.5991
7.4, 10.9026
5.9, 12.4014
6.2, 16.6002
3.9, 47.6001
4.5, 13.4995
5.8, 16.8991
4.7, 13.7003
6.1, 13.1008
6.8, 25.1944
7.3, 13.4984
4.4, 10.6942
5, 20.4155
7, 13.5998
6.2, 12.8004
7.1, 19.5967
5.2, 14.8011
8.3, 13.2999
6.4, 14.3997
4.4, 26.6001
5, 21.9004
5.7, 36.4998
6, 21.4014
5.7, 13.9998
4.5, 14.0008
5.9, 21.0015
5.9, 21.6999
5.6, 23.8998
6.4, 13.0241
4.2, 18.3982
6, 10.9964
8.4, 26.4
3.8, 20.8045
5.5, 14.5988
5.7, 10.3032
4.7, 25.3002
6, 16.4996
5.5, 31.6998
4.6, 25.5006
3.2, 5.29707
5.4, 21.3999
6, 13.4994
4.5, 11.701
6, 10.6945
5.6, 13.7989
5.4, 12.9991
5.6, 8.80005
3.4, 22.2063
4.9, 14.2005
6.6, 19.5006
5.4, 14.5006
5, 35.1006
6.9, 14.4995
6.5, 17.697
5.7, 8.20227
5.5, 18.7998
6, 17.7038
6.8, 27.6
5.9, 19.6001
4.7, 27.9007
6.2, 15.2009
8.3, 20.1015
5.7, 24.7999
10.9, 17.4099
4.9, 9.89799
6.9, 17.8981
6.2, 14.7976
5.4, 15.8003
5.1, 45.8
6, 13.2966
5.5, 17.7994
6.1, 16.2008
5.9, 14.9007
7.1, 20.2003
6.8, 12.9028
6, 12.4991
6.7, 11.2005
7, 10.0005
7.4, 9.59688
1.9, 35.2995
7.2, 13
5.9, 14.3969
6.3, 23.6
6.6, 30
6.2, 17.5
5.3, 40.7
4.9, 16.8968
6.3, 8.80039
4.3, 31.1977
8.8, 22.0014
6.3, 15.9002
5.4, 17.8002
5.3, 21.2994
6.5, 30.4
6.3, 17.4002
6.8, 19.8974
4.2, 33.5006
5.6, 13.4969
8.7, 20.0003
4.8, 14.7
6.5, 11.2047
6.7, 17.299
5.7, 13.1995
5.2, 13.5999
6.8, 17.8001
3.3, 36.4993
5.5, 23.0002
5.4, 27.6004
5.7, 13.0959
6.2, 9.6
6.7, 15.3961
9.2, 13.4017
5, 16.2022
6.7, 27.3994
4.6, 14.6895
9, 10.9039
8.1, 11.0996
4.3, 23.6991
7.1, 14.701
4.5, 11.504
6.2, 51.1002
4.8, 15.102
6.5, 26.7999
6.7, 51.7001
6.5, 10.2012
6.5, 25.6006
4.8, 12.8062
4.3, 8.99826
6.5, 16.6999
5.8, 26.5951
6.5, 20.3998
6.2, 17.6979
5.2, 17.7997
5.2, 17.1996
7.2, 16.8004
4.5, 11.0957
5.1, 15.7949
